created_at,tweet,likes,retweet_count
2024-03-06,People are not convinced by Rahul Gandhi’s recent statements.,3783,213
2024-03-22,Rahul Gandhi participated in a youth town hall meeting.,3962,656
2024-03-31,People are not convinced by Rahul Gandhi’s recent statements.,3195,248
2024-03-10,Rahul Gandhi faces criticism for repetitive campaign points.,1133,739
2024-03-06,Rahul Gandhi faces criticism for repetitive campaign points.,4006,209
2024-03-22,Media covered Rahul Gandhi’s speech during the campaign.,3007,676
2024-03-01,Opposition mocks Rahul Gandhi for his weak performance in debates.,3120,277
2024-03-15,Rahul Gandhi attended a rally in Lucknow today.,2758,478
2024-03-18,"Rahul Gandhi speaks about unity, equality, and youth empowerment.",650,40
2024-03-22,Rahul Gandhi faces criticism for repetitive campaign points.,3332,208
2024-03-29,"Rahul Gandhi speaks about unity, equality, and youth empowerment.",1433,886
2024-03-06,Rahul Gandhi struggles to gain trust among voters.,2544,321
2024-03-26,Media covered Rahul Gandhi’s speech during the campaign.,3264,784
2024-03-11,Rahul Gandhi participated in a youth town hall meeting.,4878,405
2024-03-17,People are impressed by Rahul Gandhi’s efforts to bring change.,143,91
2024-03-15,Rahul Gandhi struggles to gain trust among voters.,1230,181
2024-03-05,Public discussions continue around Rahul Gandhi’s promises.,1008,811
2024-03-12,Critics say Rahul Gandhi lacks clear vision for the economy.,2045,419
2024-03-10,Rahul Gandhi faces criticism for repetitive campaign points.,4067,260
2024-03-01,Rahul Gandhi struggles to gain trust among voters.,3921,61
2024-03-26,Rahul Gandhi attended a rally in Lucknow today.,2140,304
2024-03-23,Rahul Gandhi gaining praise for his calm and thoughtful speeches.,4522,363
2024-03-10,Media covered Rahul Gandhi’s speech during the campaign.,4466,95
2024-03-31,Rahul Gandhi focuses on uplifting the poor and marginalized communities.,402,217
2024-03-09,Rahul Gandhi attended a rally in Lucknow today.,4596,727
2024-03-17,Critics say Rahul Gandhi lacks clear vision for the economy.,2838,323
2024-03-25,Critics say Rahul Gandhi lacks clear vision for the economy.,3106,851
2024-03-09,Critics say Rahul Gandhi lacks clear vision for the economy.,3519,902
2024-03-12,People are impressed by Rahul Gandhi’s efforts to bring change.,4081,226
2024-03-06,Media covered Rahul Gandhi’s speech during the campaign.,3657,958
2024-03-11,"Rahul Gandhi speaks about unity, equality, and youth empowerment.",3905,438
2024-03-03,Critics say Rahul Gandhi lacks clear vision for the economy.,3149,145
2024-03-04,Rahul Gandhi faces criticism for repetitive campaign points.,1929,968
2024-03-26,Rahul Gandhi faces criticism for repetitive campaign points.,2207,961
2024-03-24,People are impressed by Rahul Gandhi’s efforts to bring change.,4707,424
2024-03-19,Rahul Gandhi focuses on uplifting the poor and marginalized communities.,3177,65
2024-03-08,Voters discuss Rahul Gandhi’s new social welfare proposal.,4217,437
2024-03-27,Voters discuss Rahul Gandhi’s new social welfare proposal.,4074,627
2024-03-09,Rahul Gandhi attended a rally in Lucknow today.,3687,291
2024-03-17,Voters discuss Rahul Gandhi’s new social welfare proposal.,250,543
2024-03-08,Rahul Gandhi struggles to gain trust among voters.,228,359
2024-03-25,Critics say Rahul Gandhi lacks clear vision for the economy.,328,230
2024-03-21,"Rahul Gandhi speaks about unity, equality, and youth empowerment.",3043,938
2024-03-29,Rahul Gandhi attended a rally in Lucknow today.,2797,558
2024-03-05,Rahul Gandhi focuses on uplifting the poor and marginalized communities.,2786,384
2024-03-26,Supporters appreciate Rahul Gandhi for connecting with students and farmers.,3034,645
2024-03-02,Supporters appreciate Rahul Gandhi for connecting with students and farmers.,1945,115
2024-03-23,People are not convinced by Rahul Gandhi’s recent statements.,3157,272
2024-03-02,Rahul Gandhi attended a rally in Lucknow today.,139,21
2024-03-29,Rahul Gandhi participated in a youth town hall meeting.,3978,164
2024-03-28,Supporters appreciate Rahul Gandhi for connecting with students and farmers.,2542,457
2024-03-18,Public discussions continue around Rahul Gandhi’s promises.,1004,862
2024-03-21,People are impressed by Rahul Gandhi’s efforts to bring change.,1255,598
2024-03-24,Critics say Rahul Gandhi lacks clear vision for the economy.,4579,873
2024-03-09,"Rahul Gandhi speaks about unity, equality, and youth empowerment.",258,86
2024-03-14,Critics say Rahul Gandhi lacks clear vision for the economy.,3285,275
2024-03-18,Media covered Rahul Gandhi’s speech during the campaign.,4335,492
2024-03-16,Rahul Gandhi gaining praise for his calm and thoughtful speeches.,4146,303
2024-03-08,Rahul Gandhi focuses on uplifting the poor and marginalized communities.,355,511
2024-03-28,"Rahul Gandhi speaks about unity, equality, and youth empowerment.",3040,147
2024-03-29,Voters discuss Rahul Gandhi’s new social welfare proposal.,2791,423
2024-03-14,Rahul Gandhi struggles to gain trust among voters.,4791,894
2024-03-10,Opposition mocks Rahul Gandhi for his weak performance in debates.,4053,791
2024-03-09,People are impressed by Rahul Gandhi’s efforts to bring change.,2250,383
2024-03-28,Rahul Gandhi attended a rally in Lucknow today.,2968,426
2024-03-06,Rahul Gandhi struggles to gain trust among voters.,218,817
2024-03-03,People are not convinced by Rahul Gandhi’s recent statements.,4123,977
2024-03-24,Rahul Gandhi gaining praise for his calm and thoughtful speeches.,773,961
2024-03-09,Supporters appreciate Rahul Gandhi for connecting with students and farmers.,2078,254
2024-03-22,Opposition mocks Rahul Gandhi for his weak performance in debates.,4927,393
2024-03-18,Voters discuss Rahul Gandhi’s new social welfare proposal.,2852,260
2024-03-31,Rahul Gandhi focuses on uplifting the poor and marginalized communities.,1038,317
2024-03-31,Rahul Gandhi gaining praise for his calm and thoughtful speeches.,448,192
2024-03-10,Supporters appreciate Rahul Gandhi for connecting with students and farmers.,3835,808
2024-03-28,People are impressed by Rahul Gandhi’s efforts to bring change.,3941,911
2024-03-23,People are impressed by Rahul Gandhi’s efforts to bring change.,1595,565
2024-03-03,Rahul Gandhi struggles to gain trust among voters.,3824,937
2024-03-10,Rahul Gandhi faces criticism for repetitive campaign points.,3533,742
2024-03-31,Critics say Rahul Gandhi lacks clear vision for the economy.,2953,338
2024-03-14,People are impressed by Rahul Gandhi’s efforts to bring change.,3892,173
2024-03-13,Rahul Gandhi faces criticism for repetitive campaign points.,1775,887
2024-03-20,Rahul Gandhi faces criticism for repetitive campaign points.,767,642
2024-03-24,Public discussions continue around Rahul Gandhi’s promises.,3629,411
2024-03-22,Critics say Rahul Gandhi lacks clear vision for the economy.,659,258
2024-03-16,Rahul Gandhi attended a rally in Lucknow today.,3240,732
2024-03-30,People are impressed by Rahul Gandhi’s efforts to bring change.,4724,113
2024-03-07,Public discussions continue around Rahul Gandhi’s promises.,4839,326
2024-03-14,Media covered Rahul Gandhi’s speech during the campaign.,369,831
2024-03-15,"Rahul Gandhi speaks about unity, equality, and youth empowerment.",2773,812
2024-03-21,"Rahul Gandhi speaks about unity, equality, and youth empowerment.",3426,209
2024-03-07,Rahul Gandhi gaining praise for his calm and thoughtful speeches.,2126,388
2024-03-09,Opposition mocks Rahul Gandhi for his weak performance in debates.,4241,410
2024-03-30,People are not convinced by Rahul Gandhi’s recent statements.,2151,283
2024-03-08,Rahul Gandhi focuses on uplifting the poor and marginalized communities.,3802,432
2024-03-03,Rahul Gandhi faces criticism for repetitive campaign points.,235,587
